,make,model,priceUSD,year,condition,mileage(kilometers),fuel_type,volume(cm3),color,transmission,drive_unit,segment
389,nissan,x-trail,7199,2005,with mileage,278000.0,diesel,2200.0,silver,mechanics,part-time four-wheel drive,J
390,nissan,x-trail,10000,2005,with mileage,286.0,petrol,2000.0,black,mechanics,part-time four-wheel drive,J
391,nissan,x-trail,9400,2008,with mileage,103000.0,petrol,2000.0,brown,auto,part-time four-wheel drive,J
392,nissan,x-trail,12222,2011,with mileage,185000.0,petrol,2000.0,silver,auto,part-time four-wheel drive,J
393,nissan,x-trail,12888,2011,with mileage,160000.0,petrol,2000.0,black,auto,part-time four-wheel drive,J
394,nissan,x-trail,10650,2010,with mileage,154000.0,petrol,2000.0,black,auto,part-time four-wheel drive,J
395,nissan,x-trail,17900,2015,with mileage,180000.0,diesel,1600.0,silver,mechanics,front-wheel drive,J
396,nissan,x-trail,12800,2012,with mileage,179000.0,petrol,2000.0,silver,auto,part-time four-wheel drive,J
397,nissan,x-trail,9850,2008,with mileage,319000.0,petrol,2500.0,black,auto,part-time four-wheel drive,J
398,nissan,x-trail,17350,2015,with mileage,110000.0,diesel,1600.0,blue,mechanics,front-wheel drive,J
399,nissan,x-trail,12000,2010,with mileage,180000.0,diesel,2000.0,purple,mechanics,part-time four-wheel drive,J
400,nissan,x-trail,11500,2010,with mileage,157000.0,petrol,2500.0,black,auto,part-time four-wheel drive,J
401,nissan,x-trail,7500,2006,with mileage,115000.0,petrol,2000.0,black,mechanics,front-wheel drive,J
402,nissan,x-trail,9900,2008,with mileage,280000.0,diesel,2000.0,gray,mechanics,part-time four-wheel drive,J
403,nissan,x-trail,17950,2016,with mileage,109000.0,diesel,1600.0,black,mechanics,front-wheel drive,J
404,nissan,x-trail,16750,2016,with mileage,155000.0,diesel,1600.0,black,auto,front-wheel drive,J
405,nissan,x-trail,7300,2005,with mileage,285000.0,diesel,2200.0,black,mechanics,part-time four-wheel drive,J
406,nissan,x-trail,18550,2015,with mileage,175000.0,diesel,1600.0,black,mechanics,part-time four-wheel drive,J
407,nissan,x-trail,12590,2011,with mileage,220000.0,diesel,2000.0,black,auto,part-time four-wheel drive,J
408,nissan,x-trail,18750,2016,with mileage,127000.0,diesel,1600.0,black,auto,front-wheel drive,J
409,nissan,x-trail,8937,2007,with mileage,160000.0,petrol,2000.0,silver,auto,part-time four-wheel drive,J
410,nissan,x-trail,7300,2005,with mileage,180000.0,petrol,2500.0,black,mechanics,part-time four-wheel drive,J
411,nissan,x-trail,17800,2015,with mileage,114250.0,petrol,2000.0,gray,auto,front-wheel drive,J
412,nissan,x-trail,13800,2011,with mileage,87000.0,petrol,2000.0,black,mechanics,part-time four-wheel drive,J
413,nissan,x-trail,12900,2011,with mileage,199000.0,petrol,2500.0,black,auto,all-wheel drive,J
414,nissan,x-trail,17390,2015,with mileage,160000.0,diesel,1598.0,black,mechanics,front-wheel drive,J
415,nissan,x-trail,7000,2001,with mileage,200000.0,diesel,2200.0,blue,mechanics,part-time four-wheel drive,J
416,mitsubishi,galant,2000,1997,with mileage,378194.9,petrol,2000.0,green,auto,front-wheel drive,D
417,mitsubishi,galant,1150,1997,with mileage,315747.0,petrol,2500.0,silver,mechanics,front-wheel drive,D
418,mitsubishi,galant,1600,1996,with mileage,440000.0,diesel,2000.0,gray,mechanics,front-wheel drive,D
419,mitsubishi,galant,2500,1993,with mileage,250.0,petrol,2000.0,burgundy,mechanics,front-wheel drive,D
420,mitsubishi,galant,2500,1991,with mileage,166000.0,petrol,1800.0,burgundy,mechanics,front-wheel drive,D
421,mitsubishi,galant,1500,1998,with mileage,300000.0,petrol,2500.0,silver,mechanics,front-wheel drive,D
422,mitsubishi,galant,2600,1997,with mileage,328687.0,diesel,2000.0,silver,mechanics,front-wheel drive,D
423,mitsubishi,galant,950,1997,with mileage,395678.0,petrol,1800.0,green,mechanics,front-wheel drive,D
424,mitsubishi,galant,999,1995,with mileage,320000.0,petrol,2000.0,silver,mechanics,front-wheel drive,D
425,mitsubishi,galant,2500,1997,with mileage,340000.0,diesel,2000.0,other,mechanics,front-wheel drive,D
426,mitsubishi,galant,1000,1996,with mileage,320000.0,petrol,1800.0,green,mechanics,front-wheel drive,D
427,mitsubishi,galant,1188,1996,with mileage,385851.0,petrol,2000.0,green,mechanics,front-wheel drive,D
428,mitsubishi,galant,1600,1999,with mileage,187000.0,petrol,2400.0,other,auto,front-wheel drive,D
429,mitsubishi,galant,2100,2002,with mileage,337961.4,petrol,2400.0,silver,auto,front-wheel drive,D
430,mitsubishi,galant,2200,1998,with mileage,300000.0,petrol,2200.0,green,mechanics,front-wheel drive,D
431,mitsubishi,galant,2650,1998,with mileage,420000.0,diesel,2000.0,green,mechanics,front-wheel drive,D
432,mitsubishi,galant,1400,1993,with mileage,250000.0,petrol,2000.0,white,mechanics,front-wheel drive,D
433,mitsubishi,galant,1150,1997,with mileage,350000.0,petrol,2500.0,green,mechanics,front-wheel drive,D
434,mitsubishi,galant,2200,2001,with mileage,289681.2,petrol,2400.0,burgundy,auto,front-wheel drive,D
435,mitsubishi,galant,1700,1993,with mileage,0.0,petrol,2000.0,burgundy,mechanics,front-wheel drive,D
436,mitsubishi,galant,900,1993,with mileage,356000.0,petrol,1800.0,blue,mechanics,front-wheel drive,D
437,mitsubishi,galant,1200,1995,with mileage,300000.0,diesel,2000.0,silver,mechanics,front-wheel drive,D
438,mitsubishi,galant,1500,1999,with mileage,270000.0,petrol,2500.0,silver,auto,front-wheel drive,D
439,mitsubishi,galant,2200,1999,with mileage,380000.0,diesel,2000.0,blue,mechanics,front-wheel drive,D
440,mitsubishi,galant,2600,2000,with mileage,332000.0,petrol,2400.0,green,auto,front-wheel drive,D
441,mitsubishi,galant,1100,1989,with mileage,400000.0,diesel,1800.0,silver,mechanics,front-wheel drive,D
442,mitsubishi,galant,1150,1997,with mileage,350000.0,diesel,2000.0,black,mechanics,front-wheel drive,D
443,mitsubishi,galant,1700,1997,with mileage,362000.0,petrol,2500.0,gray,mechanics,front-wheel drive,D
